#   See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.			/#   See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.__cds_from_genomic.fna.gz
# assembly_accession	organism_name	species_taxid	ftp_path/# assembly_accession_asm_name_cds_from_genomic.fna.gz
GCF_000149645.2	Aspergillus fischeri NRRL 181	36630	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/149/645/GCF_000149645.2_ASM14964v3/GCF_000149645.2_ASM14964v3_cds_from_genomic.fna.gz
GCF_000143535.2	Botrytis cinerea B05.10	40559	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/143/535/GCF_000143535.2_ASM14353v4/GCF_000143535.2_ASM14353v4_cds_from_genomic.fna.gz
GCF_014117465.1	Aspergillus flavus NRRL3357	5059	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/117/465/GCF_014117465.1_ASM1411746v1/GCF_014117465.1_ASM1411746v1_cds_from_genomic.fna.gz
GCF_000149555.1	Fusarium verticillioides 7600	117187	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/149/555/GCF_000149555.1_ASM14955v1/GCF_000149555.1_ASM14955v1_cds_from_genomic.fna.gz
GCF_000219625.1	Zymoseptoria tritici IPO323	1047171	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/219/625/GCF_000219625.1_MYCGR_v2.0/GCF_000219625.1_MYCGR v2.0_cds_from_genomic.fna.gz
GCF_000003515.1	Uncinocarpus reesii 1704	33188	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/515/GCF_000003515.1_ASM351v2/GCF_000003515.1_ASM351v2_cds_from_genomic.fna.gz
GCF_000149615.1	Aspergillus terreus NIH2624	33178	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/149/615/GCF_000149615.1_ASM14961v1/GCF_000149615.1_ASM14961v1_cds_from_genomic.fna.gz
GCF_001662655.1	Pseudogymnoascus verrucosus	342668	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/662/655/GCF_001662655.1_ASM166265v1/GCF_001662655.1_ASM166265v1_cds_from_genomic.fna.gz
GCF_000002715.2	Aspergillus clavatus NRRL 1	5057	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/002/715/GCF_000002715.2_ASM271v1/GCF_000002715.2_ASM271v1_cds_from_genomic.fna.gz
GCF_000835505.1	Exophiala xenobiotica	348802	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/835/505/GCF_000835505.1_Exop_xeno_CBS118157_V1/GCF_000835505.1_Exop_xeno_CBS118157_V1_cds_from_genomic.fna.gz
GCF_000182925.2	Neurospora crassa OR74A	5141	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/182/925/GCF_000182925.2_NC12/GCF_000182925.2_NC12_cds_from_genomic.fna.gz
GCF_000185945.1	Cryptococcus gattii WM276	37769	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/185/945/GCF_000185945.1_ASM18594v1/GCF_000185945.1_ASM18594v1_cds_from_genomic.fna.gz
GCF_000149685.1	Lodderomyces elongisporus NRRL YB-4239	36914	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/149/685/GCF_000149685.1_ASM14968v1/GCF_000149685.1_ASM14968v1_cds_from_genomic.fna.gz
GCF_000340215.1	Pseudocercospora fijiensis CIRAD86	1873960	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/340/215/GCF_000340215.1_Mycfi2/GCF_000340215.1_Mycfi2_cds_from_genomic.fna.gz
GCF_010094035.1	Trematosphaeria pertusa	390896	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/094/035/GCF_010094035.1_Trepe1/GCF_010094035.1_Trepe1_cds_from_genomic.fna.gz
GCF_001481775.2	Trichoderma gamsii	398673	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/481/775/GCF_001481775.2_TGAM01v2/GCF_001481775.2_TGAM01v2_cds_from_genomic.fna.gz
GCF_000149845.2	Schizosaccharomyces japonicus yFS275	4897	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/149/845/GCF_000149845.2_SJ5/GCF_000149845.2_SJ5_cds_from_genomic.fna.gz
GCF_000170995.1	Trichoderma virens Gv29-8	29875	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/170/995/GCF_000170995.1_TRIVI_v2.0/GCF_000170995.1_TRIVI v2.0_cds_from_genomic.fna.gz
GCF_000149925.1	Puccinia graminis f. sp. tritici CRL 75-36-700-3	5297	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/149/925/GCF_000149925.1_ASM14992v1/GCF_000149925.1_ASM14992v1_cds_from_genomic.fna.gz
GCF_003013735.1	[Candida] pseudohaemulonii	418784	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/013/735/GCF_003013735.1_Cand_pseudohaemulonii_B12108/GCF_003013735.1_Cand_pseudohaemulonii_B12108_cds_from_genomic.fna.gz
GCF_000002855.3	Aspergillus niger CBS 513.88	5061	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/002/855/GCF_000002855.3_ASM285v2/GCF_000002855.3_ASM285v2_cds_from_genomic.fna.gz
GCF_000181695.1	Malassezia globosa CBS 7966	76773	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/181/695/GCF_000181695.1_ASM18169v1/GCF_000181695.1_ASM18169v1_cds_from_genomic.fna.gz
GCF_000149985.1	Pyrenophora tritici-repentis Pt-1C-BFP	45151	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/149/985/GCF_000149985.1_ASM14998v1/GCF_000149985.1_ASM14998v1_cds_from_genomic.fna.gz
GCF_000149955.1	Fusarium oxysporum f. sp. lycopersici 4287	5507	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/149/955/GCF_000149955.1_ASM14995v2/GCF_000149955.1_ASM14995v2_cds_from_genomic.fna.gz
GCF_000167675.1	Trichoderma reesei QM6a	51453	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/167/675/GCF_000167675.1_v2.0/GCF_000167675.1_v2.0_cds_from_genomic.fna.gz
GCF_000150035.1	Vanderwaltozyma polyspora DSM 70294	36033	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/150/035/GCF_000150035.1_ASM15003v1/GCF_000150035.1_ASM15003v1_cds_from_genomic.fna.gz
GCF_000003125.1	Talaromyces stipitatus ATCC 10500	28564	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/125/GCF_000003125.1_JCVI-TSTA1-3.0/GCF_000003125.1_JCVI-TSTA1-3.0_cds_from_genomic.fna.gz
GCF_000001985.1	Talaromyces marneffei ATCC 18224	37727	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/985/GCF_000001985.1_JCVI-PMFA1-2.0/GCF_000001985.1_JCVI-PMFA1-2.0_cds_from_genomic.fna.gz
GCF_000150115.1	Histoplasma capsulatum G186AR	5037	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/150/115/GCF_000150115.1_ASM15011v1/GCF_000150115.1_ASM15011v1_cds_from_genomic.fna.gz
GCF_000171015.1	Trichoderma atroviride IMI 206040	63577	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/171/015/GCF_000171015.1_TRIAT_v2.0/GCF_000171015.1_TRIAT v2.0_cds_from_genomic.fna.gz
GCF_016906535.1	Rhizoctonia solani	456999	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/906/535/GCF_016906535.1_ASM1690653v1/GCF_016906535.1_ASM1690653v1_cds_from_genomic.fna.gz
GCF_001664045.1	Ogataea polymorpha	460523	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/664/045/GCF_001664045.1_Hanpo2/GCF_001664045.1_Hanpo2_cds_from_genomic.fna.gz
GCF_010093815.1	Pseudovirgaria hyperparasitica	470096	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/093/815/GCF_010093815.1_Psehy1/GCF_010093815.1_Psehy1_cds_from_genomic.fna.gz
GCF_011800055.1	Colletotrichum gloeosporioides	474922	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/800/055/GCF_011800055.1_NFU_CgLc1_1.0/GCF_011800055.1_NFU_CgLc1_1.0_cds_from_genomic.fna.gz
GCF_000150505.1	Schizosaccharomyces octosporus yFS286	4899	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/150/505/GCF_000150505.1_SO6/GCF_000150505.1_SO6_cds_from_genomic.fna.gz
GCF_000143565.1	Laccaria bicolor S238N-H82	29883	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/143/565/GCF_000143565.1_V1.0/GCF_000143565.1_V1.0_cds_from_genomic.fna.gz
GCF_002775015.1	[Candida] auris	498019	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/775/015/GCF_002775015.1_Cand_auris_B11221_V1/GCF_002775015.1_Cand_auris_B11221_V1_cds_from_genomic.fna.gz
GCF_000150675.1	Verticillium dahliae VdLs.17	27337	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/150/675/GCF_000150675.1_ASM15067v2/GCF_000150675.1_ASM15067v2_cds_from_genomic.fna.gz
GCF_000226395.1	Penicillium rubens Wisconsin 54-1255	1108849	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/226/395/GCF_000226395.1_PenChr_Nov2007/GCF_000226395.1_PenChr_Nov2007_cds_from_genomic.fna.gz
GCF_000150705.2	Paracoccidioides lutzii Pb01	1048829	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/150/705/GCF_000150705.2_Paracocci_br_Pb01_V2/GCF_000150705.2_Paracocci_br_Pb01_V2_cds_from_genomic.fna.gz
GCF_000150735.1	Paracoccidioides brasiliensis Pb18	121759	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/150/735/GCF_000150735.1_Paracocci_br_Pb18_V2/GCF_000150735.1_Paracocci_br_Pb18_V2_cds_from_genomic.fna.gz
GCF_000184455.2	Aspergillus oryzae RIB40	5062	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/184/455/GCF_000184455.2_ASM18445v3/GCF_000184455.2_ASM18445v3_cds_from_genomic.fna.gz
GCF_000213175.1	Neurospora tetrasperma FGSC 2508	40127	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/213/175/GCF_000213175.1_v2.0/GCF_000213175.1_v2.0_cds_from_genomic.fna.gz
GCF_000226545.1	Podospora anserina S mat+	2587412	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/226/545/GCF_000226545.1_ASM22654v1/GCF_000226545.1_ASM22654v1_cds_from_genomic.fna.gz
GCF_000150825.1	Verticillium alfalfae VaMs.102	1051613	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/150/825/GCF_000150825.1_ASM15082v1/GCF_000150825.1_ASM15082v1_cds_from_genomic.fna.gz
GCF_000150975.2	Nannizzia gypsea CBS 118893	63402	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/150/975/GCF_000150975.2_MS_CBS118893/GCF_000150975.2_MS_CBS118893_cds_from_genomic.fna.gz
GCF_000151145.1	Microsporum canis CBS 113480	63405	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/151/145/GCF_000151145.1_ASM15114v1/GCF_000151145.1_ASM15114v1_cds_from_genomic.fna.gz
GCF_000146045.2	Saccharomyces cerevisiae S288C	4932	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/146/045/GCF_000146045.2_R64/GCF_000146045.2_R64_cds_from_genomic.fna.gz
GCF_000142805.1	Lachancea thermotolerans CBS 6340	381046	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/142/805/GCF_000142805.1_ASM14280v1/GCF_000142805.1_ASM14280v1_cds_from_genomic.fna.gz
GCF_000003525.1	Blastomyces dermatitidis ER-3	5039	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/525/GCF_000003525.1_BD_ER3_V1/GCF_000003525.1_BD_ER3_V1_cds_from_genomic.fna.gz
GCF_000003855.2	Blastomyces gilchristii SLH14081	1681229	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/855/GCF_000003855.2_BD_SLH14081_V1/GCF_000003855.2_BD_SLH14081_V1_cds_from_genomic.fna.gz
GCF_000151425.1	Trichophyton rubrum CBS 118892	5551	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/151/425/GCF_000151425.1_ASM15142v1/GCF_000151425.1_ASM15142v1_cds_from_genomic.fna.gz
GCF_014066315.1	Letharia lupina	560253	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/066/315/GCF_014066315.1_Lelup_v1.1/GCF_014066315.1_Lelup_v1.1_cds_from_genomic.fna.gz
GCF_000732125.1	Scedosporium apiospermum	563466	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/732/125/GCF_000732125.1_ScApio1.0/GCF_000732125.1_ScApio1.0_cds_from_genomic.fna.gz
GCF_000835495.1	Cladophialophora immunda	569365	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/835/495/GCF_000835495.1_Clad_immu_CBS83496_V1/GCF_000835495.1_Clad_immu_CBS83496_V1_cds_from_genomic.fna.gz
GCF_000226095.1	Thermothelomyces thermophilus ATCC 42464	78579	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/226/095/GCF_000226095.1_ASM22609v1/GCF_000226095.1_ASM22609v1_cds_from_genomic.fna.gz
GCF_000026945.1	Candida dubliniensis CD36	42374	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/026/945/GCF_000026945.1_ASM2694v1/GCF_000026945.1_ASM2694v1_cds_from_genomic.fna.gz
GCF_010093595.1	Mytilinidion resinicola	574789	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/093/595/GCF_010093595.1_Mytre1/GCF_010093595.1_Mytre1_cds_from_genomic.fna.gz
GCF_000226115.1	Thermothielavioides terrestris NRRL 8126	2587410	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/226/115/GCF_000226115.1_ASM22611v1/GCF_000226115.1_ASM22611v1_cds_from_genomic.fna.gz
GCF_000271645.1	Tremella mesenterica DSM 1558	5217	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/271/645/GCF_000271645.1_Treme1/GCF_000271645.1_Treme1_cds_from_genomic.fna.gz
GCF_000218685.1	Serpula lacrymans var. lacrymans S7.9	85982	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/218/685/GCF_000218685.1_v1.0/GCF_000218685.1_v1.0_cds_from_genomic.fna.gz
GCF_000143185.1	Schizophyllum commune H4-8	5334	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/143/185/GCF_000143185.1_v1.0/GCF_000143185.1_v1.0_cds_from_genomic.fna.gz
GCF_001329695.1	Rhodotorula graminis WP1	29898	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/329/695/GCF_001329695.1_Rhoba1_1/GCF_001329695.1_Rhoba1_1_cds_from_genomic.fna.gz
GCF_000223465.1	Yamadazyma tenuis ATCC 10573	2315449	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/223/465/GCF_000223465.1_Candida_tenuis_v1.0/GCF_000223465.1_Candida tenuis v1.0_cds_from_genomic.fna.gz
GCF_000300555.1	Agaricus bisporus var. burnettii JB137-S8	5341	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/300/555/GCF_000300555.1_Agabi_varbur_1/GCF_000300555.1_Agabi_varbur_1_cds_from_genomic.fna.gz
GCF_000313525.1	Fibroporia radiculosa	599839	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/313/525/GCF_000313525.1_ASM31352v1/GCF_000313525.1_ASM31352v1_cds_from_genomic.fna.gz
GCF_000223485.1	Spathaspora passalidarum NRRL Y-27907	340170	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/223/485/GCF_000223485.1_Spathaspora_passalidarum_v2.0/GCF_000223485.1_Spathaspora passalidarum v2.0_cds_from_genomic.fna.gz
GCF_000027005.1	Komagataella phaffii GS115	460519	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/027/005/GCF_000027005.1_ASM2700v1/GCF_000027005.1_ASM2700v1_cds_from_genomic.fna.gz
GCF_000145635.1	Gaeumannomyces tritici R3-111a-1	36779	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/145/635/GCF_000145635.1_Gae_graminis_V2/GCF_000145635.1_Gae_graminis_V2_cds_from_genomic.fna.gz
GCF_000149035.1	Colletotrichum graminicola M1.001	31870	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/149/035/GCF_000149035.1_C_graminicola_M1_001_V1/GCF_000149035.1_C_graminicola_M1_001_V1_cds_from_genomic.fna.gz
GCF_000182565.1	Spizellomyces punctatus DAOM BR117	109760	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/182/565/GCF_000182565.1_S_punctatus_V1/GCF_000182565.1_S_punctatus_V1_cds_from_genomic.fna.gz
GCF_000300595.1	Phanerochaete carnosa HHB-10118-sp	231932	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/300/595/GCF_000300595.1_Phanerochaete_carnosa_HHB-10118-Sp_v1.0/GCF_000300595.1_Phanerochaete carnosa HHB-10118-Sp v1.0_cds_from_genomic.fna.gz
GCF_000004155.1	Schizosaccharomyces cryophilus OY26	866546	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/004/155/GCF_000004155.1_SCY4/GCF_000004155.1_SCY4_cds_from_genomic.fna.gz
GCF_000280675.1	Beauveria bassiana ARSEF 2860	176275	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/280/675/GCF_000280675.1_ASM28067v1/GCF_000280675.1_ASM28067v1_cds_from_genomic.fna.gz
GCF_000187405.1	Metarhizium acridum CQMa 102	92637	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/187/405/GCF_000187405.1_MetAcr_May2010/GCF_000187405.1_MetAcr_May2010_cds_from_genomic.fna.gz
GCF_000187425.2	Metarhizium robertsii ARSEF 23	568076	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/187/425/GCF_000187425.2_MAA_2.0/GCF_000187425.2_MAA 2.0_cds_from_genomic.fna.gz
GCF_000143105.1	Grosmannia clavigera kw1407	226899	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/143/105/GCF_000143105.1_Sanger-454-IlluminaPA_2.0/GCF_000143105.1_Sanger-454-IlluminaPA_2.0_cds_from_genomic.fna.gz
GCF_001641265.1	Pseudogymnoascus destructans	655981	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/641/265/GCF_001641265.1_ASM164126v1/GCF_001641265.1_ASM164126v1_cds_from_genomic.fna.gz
GCF_000151645.1	Tuber melanosporum Mel28	39416	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/151/645/GCF_000151645.1_ASM15164v1/GCF_000151645.1_ASM15164v1_cds_from_genomic.fna.gz
GCF_000271745.1	Fusarium oxysporum NRRL 32931	5507	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/271/745/GCF_000271745.1_FO_FOSC_3_a_V1/GCF_000271745.1_FO_FOSC_3_a_V1_cds_from_genomic.fna.gz
GCF_000151355.1	Fusarium vanettenii 77-13-4	2747968	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/151/355/GCF_000151355.1_v2.0/GCF_000151355.1_v2.0_cds_from_genomic.fna.gz
GCF_011745365.1	Cryphonectria parasitica EP155	5116	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/745/365/GCF_011745365.1_Crypa2/GCF_011745365.1_Crypa2_cds_from_genomic.fna.gz
GCF_000151505.1	Trichophyton verrucosum HKI 0517	63417	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/151/505/GCF_000151505.1_ASM15150v1/GCF_000151505.1_ASM15150v1_cds_from_genomic.fna.gz
GCF_000151125.1	Trichophyton benhamiae CBS 112371	63400	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/151/125/GCF_000151125.1_ASM15112v2/GCF_000151125.1_ASM15112v2_cds_from_genomic.fna.gz
GCF_000354255.1	Bipolaris maydis ATCC 48331	5016	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/354/255/GCF_000354255.1_CocheC4_1/GCF_000354255.1_CocheC4_1_cds_from_genomic.fna.gz
GCF_000146945.2	Sclerotinia sclerotiorum 1980 UF-70	5180	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/146/945/GCF_000146945.2_ASM14694v2/GCF_000146945.2_ASM14694v2_cds_from_genomic.fna.gz
GCF_000338995.1	Bipolaris sorokiniana ND90Pr	45130	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/338/995/GCF_000338995.1_Cocsa1/GCF_000338995.1_Cocsa1_cds_from_genomic.fna.gz
GCF_000344685.1	Gloeophyllum trabeum ATCC 11539	104355	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/344/685/GCF_000344685.1_Glotr1_1/GCF_000344685.1_Glotr1_1_cds_from_genomic.fna.gz
GCF_002117355.1	Postia placenta MAD-698-R-SB12	104341	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/117/355/GCF_002117355.1_PosplRSB12_1/GCF_002117355.1_PosplRSB12_1_cds_from_genomic.fna.gz
GCF_000263375.1	Wallemia mellicola CBS 633.66	1708541	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/263/375/GCF_000263375.1_Wallemia_sebi_v1.0/GCF_000263375.1_Wallemia sebi v1.0_cds_from_genomic.fna.gz
GCF_000359705.1	Exserohilum turcica Et28A	93612	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/359/705/GCF_000359705.1_Setospaeria_trucica_Et28A_v1.0/GCF_000359705.1_Setospaeria trucica Et28A v1.0_cds_from_genomic.fna.gz
GCF_010093535.1	Lindgomyces ingoldianus	673940	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/093/535/GCF_010093535.1_Linin1/GCF_010093535.1_Linin1_cds_from_genomic.fna.gz
GCF_001661255.1	Wickerhamomyces anomalus NRRL Y-366-8	4927	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/661/255/GCF_001661255.1_Wican1/GCF_001661255.1_Wican1_cds_from_genomic.fna.gz
GCF_000203795.1	Batrachochytrium dendrobatidis JAM81	109871	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/203/795/GCF_000203795.1_v1.0/GCF_000203795.1_v1.0_cds_from_genomic.fna.gz
GCF_009771025.1	Colletotrichum fructicola	690256	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/771/025/GCF_009771025.1_ASM977102v1/GCF_009771025.1_ASM977102v1_cds_from_genomic.fna.gz
GCF_013390195.1	Colletotrichum siamense	690259	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/390/195/GCF_013390195.1_ASM1339019v1/GCF_013390195.1_ASM1339019v1_cds_from_genomic.fna.gz
GCF_001890905.1	Aspergillus aculeatus ATCC 16872	5053	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/890/905/GCF_001890905.1_Aspac1/GCF_001890905.1_Aspac1_cds_from_genomic.fna.gz
GCF_000320565.1	Sphaerulina musiva SO2202	85929	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/320/565/GCF_000320565.1_Septoria_musiva_SO2202_v1.0/GCF_000320565.1_Septoria musiva SO2202 v1.0_cds_from_genomic.fna.gz
GCF_000271605.1	Fomitiporia mediterranea MF3/22	208960	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/271/605/GCF_000271605.1_Fomme1/GCF_000271605.1_Fomme1_cds_from_genomic.fna.gz
GCF_001661265.1	Saitoella complicata NRRL Y-17804	5606	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/661/265/GCF_001661265.1_Saico1/GCF_001661265.1_Saico1_cds_from_genomic.fna.gz
GCF_000338955.1	Baudoinia panamericana UAMH 10762	1709381	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/338/955/GCF_000338955.1_Bauco1/GCF_000338955.1_Bauco1_cds_from_genomic.fna.gz
GCF_000271585.1	Trametes versicolor FP-101664 SS1	5325	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/271/585/GCF_000271585.1_Trametes_versicolor_v1.0/GCF_000271585.1_Trametes versicolor v1.0_cds_from_genomic.fna.gz
GCF_000264905.1	Stereum hirsutum FP-91666 SS1	40492	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/264/905/GCF_000264905.1_Stehi1/GCF_000264905.1_Stehi1_cds_from_genomic.fna.gz
GCF_000275845.1	Dichomitus squalens LYAD-421 SS1	114155	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/275/845/GCF_000275845.1_Dichomitus_squalens_v1.0/GCF_000275845.1_Dichomitus squalens v1.0_cds_from_genomic.fna.gz
GCF_000264995.1	Punctularia strigosozonata HHB-11173 SS5	202698	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/264/995/GCF_000264995.1_Punctularia_strigosozonata_v1.0/GCF_000264995.1_Punctularia strigosozonata v1.0_cds_from_genomic.fna.gz
GCF_000271625.1	Coniophora puteana RWD-64-598 SS2	80637	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/271/625/GCF_000271625.1_Conpu1/GCF_000271625.1_Conpu1_cds_from_genomic.fna.gz
GCF_000439145.1	Rhizophagus irregularis DAOM 181602=DAOM 197198	588596	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/439/145/GCF_000439145.1_ASM43914v3/GCF_000439145.1_ASM43914v3_cds_from_genomic.fna.gz
GCF_000320585.1	Heterobasidion irregulare TC 32-1	984962	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/320/585/GCF_000320585.1_Heterobasidion_irregulare_v2.0/GCF_000320585.1_Heterobasidion irregulare v2.0_cds_from_genomic.fna.gz
GCF_000204055.1	Melampsora larici-populina 98AG31	203908	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/204/055/GCF_000204055.1_v1.0/GCF_000204055.1_v1.0_cds_from_genomic.fna.gz
GCF_019321695.1	Diaporthe batatas	748121	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/321/695/GCF_019321695.1_ASM1932169v1/GCF_019321695.1_ASM1932169v1_cds_from_genomic.fna.gz
GCF_020726555.1	Boeremia exigua	749465	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/726/555/GCF_020726555.1_Boeex1/GCF_020726555.1_Boeex1_cds_from_genomic.fna.gz
GCF_000225545.1	Orbilia oligospora ATCC 24927	2813651	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/225/545/GCF_000225545.1_AOL24927_1.0/GCF_000225545.1_AOL24927 1.0_cds_from_genomic.fna.gz
GCF_000221225.1	Chaetomium thermophilum var. thermophilum DSM 1495	209285	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/221/225/GCF_000221225.1_CTHT_3.0/GCF_000221225.1_CTHT_3.0_cds_from_genomic.fna.gz
GCF_001672515.1	Colletotrichum higginsianum IMI 349063	80884	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/672/515/GCF_001672515.1_ASM167251v1/GCF_001672515.1_ASM167251v1_cds_from_genomic.fna.gz
